GeographyId,LangIsoCode,RegionId,GeographyCode,GeographyName,GeographyFQName,GeographyLevel,GeographyActive,RecordCreation,RecordSync,RecordUpdate
0002300040,spa,"",73675,"San Antonio","Tolima/San Antonio",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300041,spa,"",73678,"San Luis","Tolima/San Luis",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300042,spa,"",73686,"Santa Isabel","Tolima/Santa Isabel",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300043,spa,"",73770,"Suárez","Tolima/Suárez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300044,spa,"",73854,"Valle de San Juan","Tolima/Valle de San Juan",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300045,spa,"",73861,Venadillo,Tolima/Venadillo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:07+00:00
0002300046,spa,"",73870,Villahermosa,Tolima/Villahermosa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002300047,spa,"",73873,Villarrica,Tolima/Villarrica,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400001,spa,"",76001,Cali,"Valle del Cauca/Cali",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400002,spa,"",76020,"Alcalá","Valle del Cauca/Alcalá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400003,spa,"",76036,"Andalucía","Valle del Cauca/Andalucía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400004,spa,"",76041,Ansermanuevo,"Valle del Cauca/Ansermanuevo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400005,spa,"",76054,Argelia,"Valle del Cauca/Argelia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400006,spa,"",76100,"Bolívar","Valle del Cauca/Bolívar",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400007,spa,"",76109,Buenaventura,"Valle del Cauca/Buenaventura",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400008,spa,"",76111,"Guadalajara de Buga","Valle del Cauca/Guadalajara de Buga",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400009,spa,"",76113,Bugalagrande,"Valle del Cauca/Bugalagrande",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:08+00:00
0002400010,spa,"",76122,Caicedonia,"Valle del Cauca/Caicedonia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400011,spa,"",76126,Calima,"Valle del Cauca/Calima",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400012,spa,"",76130,Candelaria,"Valle del Cauca/Candelaria",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400013,spa,"",76147,Cartago,"Valle del Cauca/Cartago",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400014,spa,"",76233,Dagua,"Valle del Cauca/Dagua",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400015,spa,"",76243,"El Águila","Valle del Cauca/El Águila",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400016,spa,"",76246,"El Cairo","Valle del Cauca/El Cairo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400017,spa,"",76248,"El Cerrito","Valle del Cauca/El Cerrito",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400018,spa,"",76250,"El Dovio","Valle del Cauca/El Dovio",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400019,spa,"",76275,Florida,"Valle del Cauca/Florida",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400020,spa,"",76306,Ginebra,"Valle del Cauca/Ginebra",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:09+00:00
0002400021,spa,"",76318,"Guacarí","Valle del Cauca/Guacarí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400022,spa,"",76364,"Jamundí","Valle del Cauca/Jamundí",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400023,spa,"",76377,"La Cumbre","Valle del Cauca/La Cumbre",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400024,spa,"",76400,"La Unión","Valle del Cauca/La Unión",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400025,spa,"",76403,"La Victoria","Valle del Cauca/La Victoria",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400026,spa,"",76497,Obando,"Valle del Cauca/Obando",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400027,spa,"",76520,Palmira,"Valle del Cauca/Palmira",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400028,spa,"",76563,Pradera,"Valle del Cauca/Pradera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:10+00:00
0002400029,spa,"",76606,Restrepo,"Valle del Cauca/Restrepo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400030,spa,"",76616,"Riofrío","Valle del Cauca/Riofrío",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400031,spa,"",76622,Roldanillo,"Valle del Cauca/Roldanillo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400032,spa,"",76670,"San Pedro","Valle del Cauca/San Pedro",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400033,spa,"",76736,Sevilla,"Valle del Cauca/Sevilla",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400034,spa,"",76823,Toro,"Valle del Cauca/Toro",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400035,spa,"",76828,Trujillo,"Valle del Cauca/Trujillo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400036,spa,"",76834,"Tuluá","Valle del Cauca/Tuluá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400037,spa,"",76845,Ulloa,"Valle del Cauca/Ulloa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400038,spa,"",76863,Versalles,"Valle del Cauca/Versalles",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:11+00:00
0002400039,spa,"",76869,Vijes,"Valle del Cauca/Vijes",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002400040,spa,"",76890,Yotoco,"Valle del Cauca/Yotoco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002400041,spa,"",76892,Yumbo,"Valle del Cauca/Yumbo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002400042,spa,"",76895,Zarzal,"Valle del Cauca/Zarzal",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002500001,spa,"",81001,Arauca,Arauca/Arauca,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002500002,spa,"",81065,Arauquita,Arauca/Arauquita,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002500003,spa,"",81220,"Cravo Norte","Arauca/Cravo Norte",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002500004,spa,"",81300,Fortul,Arauca/Fortul,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002500005,spa,"",81591,"Puerto Rondón","Arauca/Puerto Rondón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:12+00:00
0002500006,spa,"",81736,Saravena,Arauca/Saravena,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:13+00:00
0002500007,spa,"",81794,Tame,Arauca/Tame,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:13+00:00
0002600001,spa,"",85001,Yopal,Casanare/Yopal,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:13+00:00
0002600002,spa,"",85010,Aguazul,Casanare/Aguazul,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:13+00:00
0002600003,spa,"",85015,Chameza,Casanare/Chameza,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:13+00:00
0002600004,spa,"",85125,"Hato Corozal","Casanare/Hato Corozal",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:13+00:00
0002600005,spa,"",85136,"La Salina","Casanare/La Salina",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:14+00:00
0002600006,spa,"",85139,"Maní","Casanare/Maní",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:14+00:00
0002600007,spa,"",85162,Monterrey,Casanare/Monterrey,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:14+00:00
0002600008,spa,"",85225,"Nunchía","Casanare/Nunchía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:14+00:00
0002600009,spa,"",85230,"Orocué","Casanare/Orocué",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:14+00:00
0002600010,spa,"",85250,"Paz de Ariporo","Casanare/Paz de Ariporo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:15+00:00
0002600011,spa,"",85263,Pore,Casanare/Pore,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:15+00:00
0002600012,spa,"",85279,Recetor,Casanare/Recetor,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:15+00:00
0002600013,spa,"",85300,Sabanalarga,Casanare/Sabanalarga,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:15+00:00
0002600014,spa,"",85315,"Sácama","Casanare/Sácama",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:15+00:00
0002600015,spa,"",85325,"San Luis de Palenque","Casanare/San Luis de Palenque",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002600016,spa,"",85400,"Támara","Casanare/Támara",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002600017,spa,"",85410,Tauramena,Casanare/Tauramena,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002600018,spa,"",85430,Trinidad,Casanare/Trinidad,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002600019,spa,"",85440,Villanueva,Casanare/Villanueva,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002700001,spa,"",86001,Mocoa,Putumayo/Mocoa,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002700002,spa,"",86219,"Colón","Putumayo/Colón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002700003,spa,"",86320,Orito,Putumayo/Orito,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002700004,spa,"",86568,"Puerto Asís","Putumayo/Puerto Asís",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:16+00:00
0002700005,spa,"",86569,"Puerto Caicedo","Putumayo/Puerto Caicedo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700006,spa,"",86571,"Puerto Guzmán","Putumayo/Puerto Guzmán",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700007,spa,"",86573,"Puerto Leguízamo","Putumayo/Puerto Leguízamo",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700008,spa,"",86749,Sibundoy,Putumayo/Sibundoy,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700009,spa,"",86755,"San Francisco","Putumayo/San Francisco",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700010,spa,"",86757,"San Miguel","Putumayo/San Miguel",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700011,spa,"",86760,Santiago,Putumayo/Santiago,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700012,spa,"",86865,"Valle del Guamez","Putumayo/Valle del Guamez",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002700013,spa,"",86885,"Villagarzón","Putumayo/Villagarzón",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002800001,spa,"",88001,"San Andrés","San Andrés/San Andrés",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002800002,spa,"",88564,Providencia,"San Andrés/Providencia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:17+00:00
0002900001,spa,"",91001,Leticia,Amazonas/Leticia,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900002,spa,"",91263,"El Encanto","Amazonas/El Encanto",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900003,spa,"",91405,"La Chorrera","Amazonas/La Chorrera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900004,spa,"",91407,"La Pedrera","Amazonas/La Pedrera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900005,spa,"",91460,"Mirití – Paraná","Amazonas/Mirití – Paraná",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900006,spa,"",91530,"Puerto Alegría","Amazonas/Puerto Alegría",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900007,spa,"",91536,"Puerto Arica","Amazonas/Puerto Arica",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900008,spa,"",91540,"Puerto Nariño","Amazonas/Puerto Nariño",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900009,spa,"",91669,"Puerto Santander","Amazonas/Puerto Santander",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0002900010,spa,"",91798,"Tarapacá","Amazonas/Tarapacá",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:18+00:00
0003000001,spa,"",94001,"Inírida","Guainía/Inírida",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000003,spa,"",94343,"Barranco Minas","Guainía/Barranco Minas",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000004,spa,"",94663,Mapiripana,"Guainía/Mapiripana",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000005,spa,"",94883,"San Felipe","Guainía/San Felipe",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000006,spa,"",94884,"Puerto Colombia","Guainía/Puerto Colombia",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000007,spa,"",94885,"La Guadalupe","Guainía/La Guadalupe",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000008,spa,"",94886,Cacahual,"Guainía/Cacahual",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003000009,spa,"",94887,"Pana Pana","Guainía/Pana Pana",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003100001,spa,"",95001,"San José del Guaviare","Guaviare/San José del Guaviare",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003100002,spa,"",95015,Calamar,Guaviare/Calamar,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003100003,spa,"",95025,"El Retorno","Guaviare/El Retorno",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:19+00:00
0003100004,spa,"",95200,Miraflores,Guaviare/Miraflores,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003200001,spa,"",97001,"Mitú","Vaupés/Mitú",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003200002,spa,"",97161,Caruru,"Vaupés/Caruru",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003200003,spa,"",97511,Pacoa,"Vaupés/Pacoa",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003200005,spa,"",97666,Taraira,"Vaupés/Taraira",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003200006,spa,"",97777,Papunaua,"Vaupés/Papunaua",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003200008,spa,"",97889,"Yavaraté","Vaupés/Yavaraté",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003300001,spa,"",99001,"Puerto Carreño","Vichada/Puerto Carreño",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003300002,spa,"",99524,"La Primavera","Vichada/La Primavera",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003300004,spa,"",99624,"Santa Rosalía","Vichada/Santa Rosalía",1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0003300006,spa,"",99773,Cumaribo,Vichada/Cumaribo,1,1,"2009-11-11 18:32:35","2009-11-11 18:32:35",2010-01-25T15:56:20+00:00
0000400045,spa,COL-1250694506-colombia_inventario_historico_de_desastres,13490,"Norosí","Bolívar/Norosí",1,1,2009-12-26T15:36:32+00:00,2009-12-26T15:36:32+00:00,2010-01-25T15:54:15+00:00
0000400046,spa,COL-1250694506-colombia_inventario_historico_de_desastres,13655,"San Jacinto del Cauca","Bolívar/San Jacinto del Cauca",1,1,2009-12-26T15:36:33+00:00,2009-12-26T15:36:33+00:00,2010-01-25T15:54:16+00:00
0000800039,spa,COL-1250694506-colombia_inventario_historico_de_desastres,19300,"Gachené","Cauca/Gachené",1,1,2009-12-26T15:36:37+00:00,2009-12-26T15:36:37+00:00,2010-01-25T15:54:36+00:00
0000800040,spa,COL-1250694506-colombia_inventario_historico_de_desastres,19533,Piamonte,Cauca/Piamonte,1,1,2009-12-26T15:36:37+00:00,2009-12-26T15:36:37+00:00,2010-01-25T15:54:36+00:00
0000800041,spa,COL-1250694506-colombia_inventario_historico_de_desastres,19785,Sucre,Cauca/Sucre,1,1,2009-12-26T15:36:37+00:00,2009-12-26T15:36:37+00:00,2010-01-25T15:54:37+00:00
0000800042,spa,COL-1250694506-colombia_inventario_historico_de_desastres,19845,"Villa Rica","Cauca/Villa Rica",1,1,2009-12-26T15:36:37+00:00,2009-12-26T15:36:37+00:00,2010-01-25T15:54:37+00:00
0001000029,spa,COL-1250694506-colombia_inventario_historico_de_desastres,23682,"San José de Uré","Córdoba/San José de Uré",1,1,2009-12-26T15:36:38+00:00,2009-12-26T15:36:38+00:00,2010-01-25T15:54:50+00:00
0001000030,spa,COL-1250694506-colombia_inventario_historico_de_desastres,23815,"Tuchín","Córdoba/Tuchín",1,1,2009-12-26T15:36:38+00:00,2009-12-26T15:36:38+00:00,2010-01-25T15:54:50+00:00
0001100116,spa,COL-1250694506-colombia_inventario_historico_de_desastres,25312,Granada,Cundinamarca/Granada,1,1,2009-12-26T15:36:40+00:00,2009-12-26T15:36:40+00:00,2010-01-25T15:55:21+00:00
0001400014,spa,COL-1250694506-colombia_inventario_historico_de_desastres,44035,Albania,"La Guajira/Albania",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:28+00:00
0001400015,spa,COL-1250694506-colombia_inventario_historico_de_desastres,44420,"La Jagua del Pilar","La Guajira/La Jagua del Pilar",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:28+00:00
0001500026,spa,COL-1250694506-colombia_inventario_historico_de_desastres,47460,"Nueva Granada","Magdalena/Nueva Granada",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:30+00:00
0001500027,spa,COL-1250694506-colombia_inventario_historico_de_desastres,47660,"Sabanas de San Angel","Magdalena/Sabanas de San Angel",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:30+00:00
0001500028,spa,COL-1250694506-colombia_inventario_historico_de_desastres,47720,"Santa Bárbara de Pinto","Magdalena/Santa Bárbara de Pinto",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:30+00:00
0001500029,spa,COL-1250694506-colombia_inventario_historico_de_desastres,47960,"Zapayán","Magdalena/Zapayán",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:30+00:00
0001500030,spa,COL-1250694506-colombia_inventario_historico_de_desastres,47980,"Zona Bananera","Magdalena/Zona Bananera",1,1,2009-12-26T15:36:43+00:00,2009-12-26T15:36:43+00:00,2010-01-25T15:55:30+00:00
0001700064,spa,COL-1250694506-colombia_inventario_historico_de_desastres,52480,"Nariño","Nariño/Nariño",1,1,2009-12-26T15:36:45+00:00,2009-12-26T15:36:45+00:00,2010-01-25T15:55:39+00:00
0002200025,spa,COL-1250694506-colombia_inventario_historico_de_desastres,70221,"Coveñas","Sucre/Coveñas",1,1,2009-12-26T15:36:49+00:00,2009-12-26T15:36:49+00:00,2010-01-25T15:56:04+00:00
0002200026,spa,COL-1250694506-colombia_inventario_historico_de_desastres,70233,"El Roble","Sucre/El Roble",1,1,2009-12-26T15:36:49+00:00,2009-12-26T15:36:49+00:00,2010-01-25T15:56:04+00:00
0002900011,spa,COL-1250694506-colombia_inventario_historico_de_desastres,91430,"La Victoria","Amazonas/La Victoria",1,1,2009-12-26T15:36:53+00:00,2009-12-26T15:36:53+00:00,2010-01-25T15:56:18+00:00
0003000010,spa,COL-1250694506-colombia_inventario_historico_de_desastres,94888,Morichal,"Guainía/Morichal",1,1,2009-12-26T15:36:53+00:00,2009-12-26T15:36:53+00:00,2010-01-25T15:56:19+00:00
